query_movie_id,query_title,model,rank,recommended_movie_id,recommended_title,cosine_similarity,recommended_overview
238,The Godfather,mpnet,9,239877,The Mafia Kills Only in Summer,0.5444613695144653,"While Arturo tries to gain the love of Flora, he witnesses the history of Sicily from 1969 to 1992, miraculously dodging the crimes of the Mafia and supporting as a journalist the heroic struggle of the judges and policemen who fought this infamous organization."
238,The Godfather,mpnet,10,524369,The Many Saints of Newark,0.5381444692611694,"Young Anthony Soprano is growing up in one of the most tumultuous eras in Newark, N.J., history, becoming a man just as rival gangsters start to rise up and challenge the all-powerful DiMeo crime family. Caught up in the changing times is the uncle he idolizes, Dickie Moltisanti, whose influence over his nephew will help shape the impressionable teenager into the all-powerful mob boss, Tony Soprano."
238,The Godfather,gte_modernbert,1,240,The Godfather Part II,0.7690685391426086,"In the continuing saga of the Corleone crime family, a young Vito Corleone grows up in Sicily and in 1910s New York. In the 1950s, Michael Corleone attempts to expand the family business into Las Vegas, Hollywood and Cuba."
238,The Godfather,gte_modernbert,2,242,The Godfather Part III,0.7404598593711853,"In the midst of trying to legitimize his business dealings in 1979 New York and Italy, aging mafia don, Michael Corleone seeks forgiveness for his sins while taking a young protege under his wing."
238,The Godfather,gte_modernbert,3,873126,My Name Is Vendetta,0.703300952911377,"After old enemies kill his family, a former mafia enforcer and his feisty daughter flee to Milan, where they hide out while plotting their revenge."
238,The Godfather,gte_modernbert,4,460059,Burn Out,0.6976104974746704,"Tony, a promising young motorcycle racer, is forced to do perilous drug runs to save the mother of his child from a dangerous mobster."
238,The Godfather,gte_modernbert,5,571495,The Ruthless,0.6915704011917114,"Milan, Italy, 1967. Santo Russo, a boy of Calabrian origin, arrives north with his parents and younger brother to find better living conditions. Due to an absurd misunderstanding and his father's contempt, Santo ends up in prison, where he gets a “true education.” In 1978, he and his friends Slim and Mario embark on a 15-year criminal career, a successful and ruthless spiral of robberies, kidnappings, murders and heroin smuggling."
238,The Godfather,gte_modernbert,6,877,Scarface,0.6902776956558228,"In 1920s Chicago, Italian immigrant and notorious thug, Antonio 'Tony' Camonte, aka Scarface, shoots his way to the top of the mobs while trying to protect his sister from the criminal life."
238,The Godfather,gte_modernbert,7,524369,The Many Saints of Newark,0.6896155476570129,"Young Anthony Soprano is growing up in one of the most tumultuous eras in Newark, N.J., history, becoming a man just as rival gangsters start to rise up and challenge the all-powerful DiMeo crime family. Caught up in the changing times is the uncle he idolizes, Dickie Moltisanti, whose influence over his nephew will help shape the impressionable teenager into the all-powerful mob boss, Tony Soprano."
238,The Godfather,gte_modernbert,8,11659,The Best of Youth,0.6890550255775452,"After a fateful encounter in the summer of 1966, the lifepaths of two brothers from a middle-class Roman family diverge, intersecting with some of the most significant events of postwar Italian history in the following decades."
238,The Godfather,gte_modernbert,9,76600,Avatar: The Way of Water,0.6753450632095337,"Set more than a decade after the events of the first film, learn the story of the Sully family (Jake, Neytiri, and their kids), the trouble that follows them, the lengths they go to keep each other safe, the battles they fight to stay alive, and the tragedies they endure."
238,The Godfather,gte_modernbert,10,8292,Four Brothers,0.6694335341453552,Four adopted brothers return to their Detroit hometown when their mother is murdered and vow to exact revenge on the killers.
603,The Matrix,minilm,1,604,The Matrix Reloaded,0.5804275274276733,"The Resistance builds in numbers as humans are freed from the Matrix and brought to the city of Zion. Neo discovers his superpowers, including the ability to see the code inside the Matrix. With machine sentinels digging to Zion in 72 hours, Neo, Morpheus and Trinity must find the Keymaker to ultimately reach the Source."
603,The Matrix,minilm,2,10999,Commando,0.556394636631012,"John Matrix, the former leader of a special commando strike force that always got the toughest jobs done, is forced back into action when his young daughter is kidnapped. To find her, Matrix has to fight his way through an array of punks, killers, one of his former commandos, and a fully equipped private army. With the help of a feisty stewardess and an old friend, Matrix has only a few hours to overcome his greatest challenge: finding his daughter before she's killed."
603,The Matrix,minilm,3,2322,Sneakers,0.5408909320831299,"When shadowy U.S. intelligence agents blackmail a reformed computer hacker and his eccentric team of security experts into stealing a code-breaking 'black box' from a Soviet-funded genius, they uncover a bigger conspiracy. Now, he and his 'sneakers' must save themselves and the world economy by retrieving the box from their blackmailers."
603,The Matrix,minilm,4,157834,The Zero Theorem,0.5113346576690674,"A computer hacker's goal to discover the reason for human existence continually finds his work interrupted thanks to the Management; this time, they send a teenager and lusty love interest to distract him."
603,The Matrix,minilm,5,9989,Antitrust,0.5022814273834229,A computer programmer's dream job at a hot Portland-based firm turns nightmarish when he discovers his boss has a secret and ruthless means of dispatching anti-trust problems.
603,The Matrix,minilm,6,586810,Mars Express,0.5010035037994385,"In 2200, private detective Aline Ruby and her android partner Carlos Rivera are hired by a wealthy businessman to track down a notorious hacker. On Mars, they descend deep into the underbelly of the planet's capital city where they uncover a darker story of brain farms, political corruption, and a missing girl who holds a secret about the robots that threatens to change the face of the universe."
603,The Matrix,minilm,7,10428,Hackers,0.493929386138916,"Along with his new friends, a teenager who was arrested by the US Secret Service and banned from using a computer for writing a computer virus discovers a plot by a nefarious hacker, but they must use their computer skills to find the evidence while being pursued by the Secret Service and the evil computer genius behind the virus."
603,The Matrix,minilm,8,624860,The Matrix Resurrections,0.49223294854164124,"Plagued by strange memories, Neo's life takes an unexpected turn when he finds himself back inside the Matrix."
603,The Matrix,minilm,9,10945,Jumpin' Jack Flash,0.4786674678325653,"Terry works for a bank, and uses computers to communicate with clients all over the world. One day, she gets a strange coded message from an unknown source. After decoding the message, Terry becomes embroiled in an espionage ring. People are killed, and Terry is chased. Throughout, she remains in contact with this mysterious person, who needs Terry's help save his life."
603,The Matrix,minilm,10,55931,The Animatrix,0.477766752243042,"Straight from the creators of the groundbreaking Matrix trilogy, this collection of short animated films from the world's leading anime directors fuses computer graphics and Japanese anime to provide the background of the Matrix universe and the conflict between man and machines. The shorts include Final Flight of the Osiris, The Second Renaissance, Kid's Story, Program, World Record, Beyond, A Detective Story and Matriculated."
603,The Matrix,mpnet,1,624860,The Matrix Resurrections,0.5928363800048828,"Plagued by strange memories, Neo's life takes an unexpected turn when he finds himself back inside the Matrix."
603,The Matrix,mpnet,2,605,The Matrix Revolutions,0.5722343921661377,The human city of Zion defends itself against the massive invasion of the machines as Neo fights to end the war at another front while also opposing the rogue Agent Smith.
603,The Matrix,mpnet,3,205596,The Imitation Game,0.5610901117324829,"Based on the real life story of legendary cryptanalyst Alan Turing, the film portrays the nail-biting race against time by Turing and his brilliant team of code-breakers at Britain's top-secret Government Code and Cypher School at Bletchley Park, during the darkest days of World War II."
603,The Matrix,mpnet,4,55931,The Animatrix,0.5513427257537842,"Straight from the creators of the groundbreaking Matrix trilogy, this collection of short animated films from the world's leading anime directors fuses computer graphics and Japanese anime to provide the background of the Matrix universe and the conflict between man and machines. The shorts include Final Flight of the Osiris, The Second Renaissance, Kid's Story, Program, World Record, Beyond, A Detective Story and Matriculated."
